,idSucursal,comercioId,banderaId,banderaDescripcion,comercioRazonSocial,provincia,localidad,direccion,lat,lng,sucursalNombre,sucursalTipo
1898,1,29,1,Josimar Supermercados,Josimar S.A.,Ar-B,Lanus,Camino General Belgrano 2979,-34.708167,-58.35517,Josimar,Supermercado
1899,2,29,1,Josimar Supermercados,Josimar S.A.,Ar-B,Lanus,Las Piedras 2633,-34.720483,-58.37664,Josimar,Supermercado
1900,3,29,1,Josimar Supermercados,Josimar S.A.,Ar-B,Lanus,Coronel Pringles 1775,-34.707114000000004,-58.378611,Josimar,Supermercado
1901,4,29,1,Josimar Supermercados,Josimar S.A.,Ar-B,Banfield,Belisario Roldan 365,-34.748565,-58.370853,Josimar,Supermercado
1902,5,29,1,Josimar Supermercados,Josimar S.A.,Ar-C,Barracas,Av Montes De Oca 1597,-34.6456,-58.37358199999999,Josimar,Supermercado
1903,6,29,1,Josimar Supermercados,Josimar S.A.,Ar-B,Lomas De Zamora,Colombres 526,-34.76379,-58.405346,Josimar,Supermercado
1904,7,29,1,Josimar Supermercados,Josimar S.A.,Ar-B,Monte Grande,Maximo Paz 159,-34.815005,-58.472113,Josimar,Supermercado
1905,8,29,1,Josimar Supermercados,Josimar S.A.,Ar-B,Avellaneda,Florentino Ameghino 754,-34.66137,-58.36305,Josimar,Supermercado
1906,1066,3,1,Deheza S.A.I.C.F. E I.,Deheza S.A.I.C.F. E I.,Ar-C,Capital Federal,Av. Cordoba 3710,-34.597814,-58.419089,Salguero,Autoservicio
1907,1068,3,1,Deheza S.A.I.C.F. E I.,Deheza S.A.I.C.F. E I.,Ar-C,Capital Federal,Av. Paseo Colon 849,-34.618134999999995,-58.369851,Giufra,Autoservicio
1908,1132,3,1,Deheza S.A.I.C.F. E I.,Deheza S.A.I.C.F. E I.,Ar-C,Capital Federal,Av. Corrientes 6535,-34.588729,-58.45044300000001,Jorge Newbery,Autoservicio
1909,1157,3,1,Deheza S.A.I.C.F. E I.,Deheza S.A.I.C.F. E I.,Ar-B,Martinez,Libertador 14002,-34.48337,-58.48976999999999,Sarmiento,Autoservicio
1910,1158,3,1,Deheza S.A.I.C.F. E I.,Deheza S.A.I.C.F. E I.,Ar-B,San Isidro,Av. Marquez 2984,-34.493225,-58.549103,Cetz,Autoservicio
1911,1230,3,1,Deheza S.A.I.C.F. E I.,Deheza S.A.I.C.F. E I.,Ar-C,Capital Federal,Av. Del Libertador 550,-34.589265999999995,-58.381335,Cerrito,Autoservicio
1912,1291,3,1,Deheza S.A.I.C.F. E I.,Deheza S.A.I.C.F. E I.,Ar-B,Pilar,Ruta 8 Esq. Las Magnolias Km 50 None,-34.44959,-58.86835,Pilar Norte,Autoservicio
1913,1344,3,1,Deheza S.A.I.C.F. E I.,Deheza S.A.I.C.F. E I.,Ar-B,La Plata,Av. 7 Esq. Calle 532 623,-34.90023,-57.969828,La Plata,Autoservicio
1914,1380,3,1,Deheza S.A.I.C.F. E I.,Deheza S.A.I.C.F. E I.,Ar-B,San Pedro,Ruta Nac. 9 Km 154 None,-33.782652,-59.644668,San Pedro/Rio Tala,Autoservicio
1915,1389,3,1,Deheza S.A.I.C.F. E I.,Deheza S.A.I.C.F. E I.,Ar-B,Chascomus,Ruta 2 Km 115.5 None,-35.52879799999999,-58.012131,Chascomus,Autoservicio
1916,1401,3,1,Deheza S.A.I.C.F. E I.,Deheza S.A.I.C.F. E I.,Ar-B,Sarandi,Av. Mitre 3215,-34.68287,-58.34403100000001,Sarandi,Autoservicio
1917,1425,3,1,Deheza S.A.I.C.F. E I.,Deheza S.A.I.C.F. E I.,Ar-B,Ituzaingo,Autopista Acceso Oeste Y Gabriela Mistral Km. 14.8 None,-34.63133,-58.67813,Ituzaingo,Autoservicio
1918,1426,3,1,Deheza S.A.I.C.F. E I.,Deheza S.A.I.C.F. E I.,Ar-B,Ciudadela,Acceso Oeste Y Calle Republica Km 3.7 None,-34.629473,-58.55830699999999,Ciudadela,Autoservicio
1919,1428,3,1,Deheza S.A.I.C.F. E I.,Deheza S.A.I.C.F. E I.,Ar-B,Acassuso,Av. Santa Fe 960,-34.48157,-58.50573000000001,Urquiza,Autoservicio
1920,1438,3,1,Deheza S.A.I.C.F. E I.,Deheza S.A.I.C.F. E I.,Ar-B,San Fernando,Acceso Norte - Ramal Tigre Km. 26.4 Mano A Tigre None,-34.448633,-58.576591,Acceso Norte Ramal Tigre -A Tigre,Autoservicio
1921,1439,3,1,Deheza S.A.I.C.F. E I.,Deheza S.A.I.C.F. E I.,Ar-B,San Fernando,Acceso Norte - Ramal Tigre Km. 26.4 Mano A Capital Deferal None,-34.448712,-58.576949,Acceso Norte Ramal Tigre -De Tigre,Autoservicio
1922,1450,3,1,Deheza S.A.I.C.F. E I.,Deheza S.A.I.C.F. E I.,Ar-B,Pinamar,Av. Intermedanos 50,-37.108878,-56.877853,Intermedanos,Autoservicio
1923,1469,3,1,Deheza S.A.I.C.F. E I.,Deheza S.A.I.C.F. E I.,Ar-C,Capital Federal,Autopista Doctor Arturo Illia Km 2 None,-34.576259,-58.39096600000001,Illia,Autoservicio
1924,1478,3,1,Deheza S.A.I.C.F. E I.,Deheza S.A.I.C.F. E I.,Ar-B,Ituzaingo,Av. Pte. Peron 8499,-34.628829,-58.6882801,Leloir,Autoservicio
1925,1482,3,1,Deheza S.A.I.C.F. E I.,Deheza S.A.I.C.F. E I.,Ar-C,Capital Federal,Maza 391,-34.61577800000001,-58.415528,Maza,Autoservicio
1926,1506,3,1,Deheza S.A.I.C.F. E I.,Deheza S.A.I.C.F. E I.,Ar-C,Capital Federal,San Juan Bautista De La Salle 4356,-34.559453999999995,-58.505028,Gral Paz - Norte,Autoservicio
1927,1507,3,1,Deheza S.A.I.C.F. E I.,Deheza S.A.I.C.F. E I.,Ar-C,Capital Federal,Av. General Paz 3802,-34.559976,-58.50454000000001,Gral Paz - Sur,Autoservicio
1928,1539,3,1,Deheza S.A.I.C.F. E I.,Deheza S.A.I.C.F. E I.,Ar-C,Capital Federal,24 De Noviembre 791,-34.620248,-58.411001,24 De Noviembre,Autoservicio
1929,1553,3,1,Deheza S.A.I.C.F. E I.,Deheza S.A.I.C.F. E I.,Ar-C,Capital Federal,Av. Del Libertador 7920,-34.54162,-58.46314,Cdro Rivadavia,Autoservicio
1930,1584,3,1,Deheza S.A.I.C.F. E I.,Deheza S.A.I.C.F. E I.,Ar-B,Avellaneda,Tres Arroyos 3802,-34.677326,-58.331551,Arroyo Sarandi,Autoservicio
1931,1606,3,1,Deheza S.A.I.C.F. E I.,Deheza S.A.I.C.F. E I.,Ar-B,Del Viso,Ruta 26 Y Acc.Pilar Km. 41.5 Del Viso None,-34.440125,-58.78275,Del Viso,Autoservicio
1932,1682,3,1,Deheza S.A.I.C.F. E I.,Deheza S.A.I.C.F. E I.,Ar-B,Las Armas,Ruta 2 298,-37.065288,-57.837571,Las Armas,Autoservicio
1933,1695,3,1,Deheza S.A.I.C.F. E I.,Deheza S.A.I.C.F. E I.,Ar-C,Capital Federal,Av. Diaz Velez 4368,-34.608907,-58.42894,Diaz Velez,Autoservicio
1934,1716,3,1,Deheza S.A.I.C.F. E I.,Deheza S.A.I.C.F. E I.,Ar-B,Tristan Suarez,Au.Ezeiza-Cañuelas (Lado Cañuelas) Km 38.5 None,-34.86014,-58.56418000000001,Aut Ezeiza-Cañuelas - Mano Cañuelas,Autoservicio
1935,1717,3,1,Deheza S.A.I.C.F. E I.,Deheza S.A.I.C.F. E I.,Ar-B,Tristan Suarez,Au.Ezeiza-Cañuelas (Lado Ezeiza) Km 38.5 None,-34.86137,-58.56558199999999,Aut Ezeiza-Cañuelas - Mano Ezeiza,Autoservicio
1936,1735,3,1,Deheza S.A.I.C.F. E I.,Deheza S.A.I.C.F. E I.,Ar-B,Berazategui,Autopista Bs. As. - La Plata Mano A La Plata 17400,-34.811905,-58.104034,Aut Bsas-La Plata - A La Plata,Autoservicio
1937,1736,3,1,Deheza S.A.I.C.F. E I.,Deheza S.A.I.C.F. E I.,Ar-B,Ensenada,Autopista La Plata - Bs. As Mano A Capital Federal 5700,-34.86586,-58.003415,Aut Bsas-La Plata - A Bs As,Autoservicio
1938,2,3,1,Deheza S.A.I.C.F. E I.,Deheza S.A.I.C.F. E I.,Ar-B,Acassuso,Av. Libertador 15301,-34.47436,-58.50185,Acassuso,Autoservicio
1939,29,3,1,Deheza S.A.I.C.F. E I.,Deheza S.A.I.C.F. E I.,Ar-C,Capital Federal,Cabildo 4701,-34.541473,-58.47384,Cabildo,Autoservicio
1940,3,3,1,Deheza S.A.I.C.F. E I.,Deheza S.A.I.C.F. E I.,Ar-C,Capital Federal,Av. F.Alcorta 7786,-34.546397,-58.451884,River,Autoservicio
1941,31,3,1,Deheza S.A.I.C.F. E I.,Deheza S.A.I.C.F. E I.,Ar-C,Capital Federal,Av. F. Alcorta 3099,-34.575574,-58.397682,Centenario,Autoservicio
1942,36,3,1,Deheza S.A.I.C.F. E I.,Deheza S.A.I.C.F. E I.,Ar-C,Capital Federal,Av. Lincoln 3999,-34.599622,-58.5103,Lincoln Y Nueva York,Autoservicio
1943,46,3,1,Deheza S.A.I.C.F. E I.,Deheza S.A.I.C.F. E I.,Ar-B,Gerli,Av. Pavon 2099,-34.681712,-58.385221,Gerli,Autoservicio
1944,56,3,1,Deheza S.A.I.C.F. E I.,Deheza S.A.I.C.F. E I.,Ar-B,Olivos,Av. Libertador 2365,-34.50855,-58.47971999999999,Olivos,Autoservicio
1945,584,3,1,Deheza S.A.I.C.F. E I.,Deheza S.A.I.C.F. E I.,Ar-B,Lomas De Zamora,Hipolito Yrigoyen 8504,-34.754573,-58.401176,Lomas De Zamora,Autoservicio
1946,599,3,1,Deheza S.A.I.C.F. E I.,Deheza S.A.I.C.F. E I.,Ar-C,Capital Federal,Cramer 1691,-34.56902,-58.45749300000001,Virrey Del Pino,Autoservicio
1947,62,3,1,Deheza S.A.I.C.F. E I.,Deheza S.A.I.C.F. E I.,Ar-B,Martinez,Av. Santa Fe 2858,-34.497382,-58.497407,La Lucila,Autoservicio
1948,631,3,1,Deheza S.A.I.C.F. E I.,Deheza S.A.I.C.F. E I.,Ar-B,Remedios De Escalada,Malabia 302,-34.736425,-58.390188,Remedios De Escalada,Autoservicio
1949,65,3,1,Deheza S.A.I.C.F. E I.,Deheza S.A.I.C.F. E I.,Ar-B,La Plata,Diagonal 74 Esq. 18 Y 19 2291,-34.930175,-57.953545,La Plata,Autoservicio
1950,66,3,1,Deheza S.A.I.C.F. E I.,Deheza S.A.I.C.F. E I.,Ar-B,La Plata,Av. 7 Esq. 45 641,-34.911497999999995,-57.95649399999999,La Plata,Autoservicio
1951,1,35,1,Mucoop Cap.Sarmiento,Asociacion Mutual Socios Y Adherentes De La Cooperativa Agricola De Capitan Sarmiento,Ar-B,Capitan Sarmiento,España Y B.Mitre 500,-34.1670624,-59.7919301,Mucoop Cap.Sarmiento,Autoservicio
1952,25,36,3,Superclc,Superclc S.A.,Ar-B,Saladillo,Belgrano 3489,-35.637315,-59.783025,Superclc.Saladillo1,Supermercado
1953,26,36,3,Superclc,Superclc S.A.,Ar-B,General Alvear,Hipolito Yrigoyen 1010,-36.02273,-60.010373,Superclc.Alvear,Autoservicio
1954,32,36,3,Superclc,Superclc S.A.,Ar-B,25 De Mayo,Calle 9 1338,-35.42770200000001,-60.170437,Superclc.25Demayo,Autoservicio
1955,51,36,4,Superclc,Superclc S.A.,Ar-B,Tapalque,Av. 9 De Julio 199,-36.352374,-60.031422,Supercentral.Tapalque,Autoservicio
1956,73,36,5,Superclc,Superclc S.A.,Ar-B,Rauch,Av. San Martin 499,-36.775847,-59.090451,Caluc.Rauch,Autoservicio
1957,40,36,6,Superclc,Superclc S.A.,Ar-B,Balcarce,Bv. Kelly 734,-37.848297,-58.258285,Agapantus.Balcarce,Autoservicio
1958,289,4,1,Estacion Lima S.A.,Estacion Lima S.A.,Ar-C,Capital Federal,Lima 899,-34.617902,-58.38146999999999,Lima,Autoservicio
1959,1,44,1,Supermercados El Nene,Supermercado El Nene S.A.,Ar-B,La Plata,Avenida 60 2562,-34.957797,-57.98206999999999,El Nene 1,Supermercado
1960,2,44,1,Supermercados El Nene,Supermercado El Nene S.A.,Ar-B,La Plata,Calle 59 2086,-34.948279,-57.973761,El Nene 2,Supermercado
1961,7,44,1,Supermercados El Nene,Supermercado El Nene S.A.,Ar-B,La Plata,Avenida 7 2349,-34.937186,-57.91969,La Esquina De Mingo,Supermercado
1962,8,44,1,Supermercados El Nene,Supermercado El Nene S.A.,Ar-B,La Plata,Avenida 528 Bis 331,-34.8892,-57.964167,Autoservicio M Y C,Supermercado
1963,5,45,1,Almacenes Pampas,Almacenes Pampas S.A. ,Ar-B,Berazategui,Autopista Buenos Aires - Mar Del Plata 32,-34.796523,-58.15920300000001,Almacenes Pampas,Supermercado
1964,3,46,1,Almacenes De Marca,Almacenes De Marca S.A.,Ar-B,La Plata,Avenida 44 2739,-34.951207000000004,-57.999801,Almacenes De Marca,Supermercado
1965,1,47,1,Sup. Unicoop        ,Cooperativa Agricola Ganadera E Industrial De Patagones Y Viedma Lta.,Ar-B,Carmen De Patagones ,Espana 143,-40.800032,-62.893452,Casa Central                                                ,Supermercado
1966,2,47,1,Sup. Unicoop        ,Cooperativa Agricola Ganadera E Industrial De Patagones Y Viedma Lta.,Ar-B,Carmen De Patagones ,Peron 326,-40.798007,-62.969036,Bicentenario                                                ,Supermercado
1967,3,47,1,Sup. Unicoop        ,Cooperativa Agricola Ganadera E Industrial De Patagones Y Viedma Lta.,Ar-B,Stroeder            ,Santa Fe 407,-40.186761,-62.618364,Stroeder                                                    ,Autoservicio
1968,2,49,1,Super Tuti1 Y Super Tuti 3,Arnaldo P. Appella S.A.,Ar-B,9 De Julio,Av. 25 De Mayo Y Garmendia 0,-35.437917,-60.88943100000001,Super Tuti 3,Supermercado
1969,1,5,1,California Supermercados,California S.A.,Ar-N,Posadas,Cordoba 2062,-27.367621000000003,-55.89650200000001,Local 1,Hipermercado
1970,2,5,1,California Supermercados,California S.A.,Ar-N,Posadas,Santiago Del Estero 2075,-27.37322600000001,-55.897406,Local 2,Hipermercado
1971,3,5,1,California Supermercados,California S.A.,Ar-N,Posadas,Av. Lavalle 5495,-27.39692800000001,-55.909301,Local 3,Hipermercado
1972,4,5,1,California Supermercados,California S.A.,Ar-N,Posadas,Av. Uruguay 4652,-27.391194,-55.900862,Local 4,Hipermercado
1973,5,5,1,California Supermercados,California S.A.,Ar-N,Posadas,Juan B. Alberdi 1095,-27.360006,-55.893729,Local 5,Hipermercado
1974,6,5,1,California Supermercados,California S.A.,Ar-N,Posadas,Av. Tambor De Tacuari 7450,-27.365024,-55.95188,Local 6,Hipermercado
1975,2,50,1,Super Tuti2 Y Super Todo,Supermercado Tuti 2 S.A.,Ar-B,9 De Julio,Bartolome Mitre 917,-35.444167,-60.881026,Super Todo,Supermercado
1976,1,6,1,Supermercados Comodin,Alberdi S.A.,Ar-Y,San Salvador De Jujuy,Necochea 445,-24.183838,-65.30423499999999,Comodin 1,Hipermercado
1977,10,6,1,Supermercados Comodin,Alberdi S.A.,Ar-Y,Perico,Avda. Belgrano Esq. 9 De Julio None,-24.375638,-65.116091,Comodin 10,Supermercado
1978,11,6,1,Supermercados Comodin,Alberdi S.A.,Ar-Y,San Salvador De Jujuy,Avda. Illia 145,-24.170434,-65.311738,Comodin 11,Supermercado
1979,12,6,1,Supermercados Comodin,Alberdi S.A.,Ar-Y,San Pedro De Jujuy,Bartolome Mitre 436,-24.229356,-64.867798,Comodin 12,Supermercado
1980,14,6,1,Supermercados Comodin,Alberdi S.A.,Ar-Y,San Salvador De Jujuy,Avda. Corrientes 3141,-24.2167,-65.27245500000001,Comodin 14,Hipermercado
1981,16,6,1,Supermercados Comodin,Alberdi S.A.,Ar-Y,San Salvador De Jujuy,Avda. Dr. Ricardo Balbin 2228,-24.179791,-65.279915,Comodin 16,Autoservicio
1982,17,6,1,Supermercados Comodin,Alberdi S.A.,Ar-Y,San Salvador De Jujuy,Dorrego Esq. Avda. El Exodo None,-24.192925,-65.30228000000001,Comodin 17,Autoservicio
1983,18,6,1,Supermercados Comodin,Alberdi S.A.,Ar-A,Salta,Ituzaingo 440,-24.79518,-65.414204,Comodin 18,Supermercado
1984,19,6,1,Supermercados Comodin,Alberdi S.A.,Ar-Y,San Salvador De Jujuy,Gobernador Tello 347,-24.206061,-65.276178,Comodin 19,Supermercado
1985,2,6,1,Supermercados Comodin,Alberdi S.A.,Ar-Y,San Salvador De Jujuy,Gral. Guemes 1178,-24.183291,-65.309434,Comodin 2,Supermercado
1986,20,6,1,Supermercados Comodin,Alberdi S.A.,Ar-Y,San Salvador De Jujuy,Las Vicuñas 551,-24.172497,-65.297513,Comodin 20,Supermercado
1987,22,6,1,Supermercados Comodin,Alberdi S.A.,Ar-Y,San Salvador De Jujuy,Avda. Exodo 863,-24.193146,-65.301073,Comodin 22,Autoservicio
1988,23,6,1,Supermercados Comodin,Alberdi S.A.,Ar-A,Salta,Avda. Independencia 578,-24.808297,-65.40865600000001,Comodin 23,Supermercado
1989,24,6,1,Supermercados Comodin,Alberdi S.A.,Ar-T,San Miguel De Tucuman,Avda. Juan B. Justo 1149,-26.817319,-65.193457,Comodin 24,Hipermercado
1990,25,6,1,Supermercados Comodin,Alberdi S.A.,Ar-T,San Miguel De Tucuman,Avda. Gral. Rocal 3030,-26.834832,-65.24796500000001,Comodin 25,Hipermercado
1991,26,6,1,Supermercados Comodin,Alberdi S.A.,Ar-T,San Miguel De Tucuman,Avda. Alem Esq. Lavaisse 1796,-26.852726,-65.224345,Comodin 26,Supermercado
1992,3,6,1,Supermercados Comodin,Alberdi S.A.,Ar-Y,San Salvador De Jujuy,Dr. Carrillo 371,-24.187378,-65.319964,Comodin 3,Supermercado
1993,4,6,1,Supermercados Comodin,Alberdi S.A.,Ar-Y,San Pedro De Jujuy,Alberdi 52,-24.234136,-64.86666,Comodin 4,Supermercado
1994,5,6,1,Supermercados Comodin,Alberdi S.A.,Ar-Y,San Salvador De Jujuy,Rocha Solorzano 950,-24.200465,-65.289007,Comodin 5,Hipermercado
1995,6,6,1,Supermercados Comodin,Alberdi S.A.,Ar-Y,Libertador Gral. San Martin,Avda. Presidente Peron Esq Antartida Argentina None,-23.809406,-64.78730300000001,Comodin 6,Hipermercado
1996,7,6,1,Supermercados Comodin,Alberdi S.A.,Ar-Y,San Salvador De Jujuy,Avda. Carlos Undeano 981,-24.236789,-65.26349,Comodin 7,Hipermercado
1997,8,6,1,Supermercados Comodin,Alberdi S.A.,Ar-Y,Perico,Coronel Arias 450,-24.378393,-65.12076400000001,Comodin 8,Supermercado
1998,9,6,1,Supermercados Comodin,Alberdi S.A.,Ar-A,Salta,Pellegrini 953,-24.80174,-65.416186,Comodin 9,Supermercado
1999,1,6,2,Maxi Comodin,Alberdi S.A.,Ar-Y,Palpala,Ruta Nac. 66 Km 5 1/2 None,-24.246972,-65.23585600000001,Maxi Comodin,Hipermercado
2000,2,6,2,Maxi Comodin,Alberdi S.A.,Ar-Y,San Salvador De Jujuy,Avda. Corrientes 2380,-24.211767,-65.277658,Maxi Comodin,Supermercado
2001,21,6,2,Maxi Comodin,Alberdi S.A.,Ar-A,San Ramon De La Nueva Oran,Arenales 270,-23.135733,-64.328187,Maxi Comodin ,Supermercado
2002,328,65,1,Diarco,Diarco,Ar-B,S.F.Solano,Calle 897 - 2400 0,-34.7794752,-58.3155797,Calle 897 4322 (S.F.Solano),Minorista
2003,337,65,1,Diarco,Diarco,Ar-C,Caba,Av. Boedo 452 0,-34.5782542,-58.4603399,Boedo 452 (Cap),Minorista
2004,341,65,1,Diarco,Diarco,Ar-B,Lujan,Lavalle 520 0,-34.564550200000006,-59.1166217,Lavalle 520 (Lujan),Minorista
2005,12,7,1,Supermercados Cordiez,Cyre S.A.,Ar-X,Villa Dolores,Cenobio Soto 99,-31.945415,-65.192428,Cordiez 12,Supermercado
2006,13,7,1,Supermercados Cordiez,Cyre S.A.,Ar-X,Pilar,Tomas Garzon 234,-31.681017,-63.88091,Cordiez 13,Supermercado
2007,14,7,1,Supermercados Cordiez,Cyre S.A.,Ar-X,Villa Dolores,Belgrano 199,-31.944647,-65.188052,Cordiez 14,Supermercado
2008,2,7,1,Supermercados Cordiez,Cyre S.A.,Ar-X,Rio Segundo,Sarmiento 1096,-31.651386,-63.910924,Cordiez 2,Supermercado
2009,20,7,1,Supermercados Cordiez,Cyre S.A.,Ar-X,Villa Allende,Av. Goycoechea Esq 9 De Julio None,-31.295597,-64.294248,Cordiez 20,Hipermercado
2010,22,7,1,Supermercados Cordiez,Cyre S.A.,Ar-X,Cordoba,Avenida Sabattini Esquina Villegas None,-31.462198,-64.105638,Cordiez 22,Supermercado
2011,26,7,1,Supermercados Cordiez,Cyre S.A.,Ar-X,Cordoba,Av. Colon 3265,-31.401621,-64.223639,Cordiez 26,Supermercado
2012,29,7,1,Supermercados Cordiez,Cyre S.A.,Ar-X,Dean Funes,Rivadavia 160,-30.424783,-64.35127800000001,Cordiez 29,Supermercado
2013,3,7,1,Supermercados Cordiez,Cyre S.A.,Ar-X,Las Varillas,Diego Montoya 335,-31.872108,-62.725261,Cordiez 3,Supermercado
2014,31,7,1,Supermercados Cordiez,Cyre S.A.,Ar-X,Cordoba,Agustin Garzon 4916,-31.427771000000003,-64.123136,Cordiez 31,Supermercado
2015,32,7,1,Supermercados Cordiez,Cyre S.A.,Ar-X,Sta.Rosa Calamuchita,Libertad 441,-32.066495,-64.540024,Cordiez 32,Supermercado
2016,33,7,1,Supermercados Cordiez,Cyre S.A.,Ar-X,Cordoba,Fragueiro 2415,-31.387312,-64.184167,Cordiez 33,Supermercado
2017,34,7,1,Supermercados Cordiez,Cyre S.A.,Ar-X,Cordoba,Av. Richieri 4200,-31.459773,-64.168204,Cordiez 34,Supermercado
2018,35,7,1,Supermercados Cordiez,Cyre S.A.,Ar-K,Recreo,Av. Presidente Peron 149,-29.277527000000006,-65.060293,Cordiez 35,Supermercado
2019,37,7,1,Supermercados Cordiez,Cyre S.A.,Ar-G,Frias,Corrientes Esq Juan Ibarra 98,-28.639088,-65.133155,Cordiez 37,Supermercado
2020,39,7,1,Supermercados Cordiez,Cyre S.A.,Ar-X,La Falda,Rio Negro 249,-31.089486,-64.486559,Cordiez 39,Supermercado
2021,40,7,1,Supermercados Cordiez,Cyre S.A.,Ar-X,Cordoba,Av. Velez Sarsfield 334,-31.419003000000004,-64.188666,Cordiez 40,Supermercado
2022,41,7,1,Supermercados Cordiez,Cyre S.A.,Ar-X,Morteros,9 De Julio 889 Esq San Martin 889,-30.711216,-62.00629,Cordiez 41,Supermercado
2023,42,7,1,Supermercados Cordiez,Cyre S.A.,Ar-X,Rio Ceballos,San Martin 4480,-31.170089,-64.316653,Cordiez 42,Supermercado
2024,43,7,1,Supermercados Cordiez,Cyre S.A.,Ar-X,Carlos Paz,Av. San Martin 1906,-31.406365,-64.47640799999999,Cordiez 43,Supermercado
2025,44,7,1,Supermercados Cordiez,Cyre S.A.,Ar-X,Cordoba,Donato Alvarez 8400,-31.325218,-64.267581,Cordiez 44,Supermercado
2026,45,7,1,Supermercados Cordiez,Cyre S.A.,Ar-X,Cura Brochero,Ruta 15 Esq 25 De Mayo None,-31.70631,-65.020359,Cordiez 45,Supermercado
2027,46,7,1,Supermercados Cordiez,Cyre S.A.,Ar-X,Mina Clavero,Av. San Martin 611,-31.718774,-65.005083,Cordiez 46,Supermercado
2028,47,7,1,Supermercados Cordiez,Cyre S.A.,Ar-X,Capilla Del Monte,Hipolito Yrigoyen 262,-30.857497,-64.525162,Cordiez 47,Supermercado
2029,48,7,1,Supermercados Cordiez,Cyre S.A.,Ar-X,Unquillo,Av. San Martin 1669,-31.236851,-64.313564,Cordiez 48,Supermercado
2030,5,7,1,Supermercados Cordiez,Cyre S.A.,Ar-X,Villa Dolores,Belgrano 1228,-31.948391,-65.174243,Cordiez 5,Supermercado
2031,50,7,1,Supermercados Cordiez,Cyre S.A.,Ar-X,La Cumbre,25 De Mayo Esq. Lopez Y Planes None,-30.982788,-64.491956,Cordiez 50,Supermercado
2032,53,7,1,Supermercados Cordiez,Cyre S.A.,Ar-X,Rio Segundo,Hipolito Irigoyen Esq. Cordoba 593,-31.65476,-63.912218,Cordiez 53,Supermercado
2033,7,7,1,Supermercados Cordiez,Cyre S.A.,Ar-X,Cordoba,Av. Sabattini 4417,-31.436163,-64.129571,Cordiez 7,Supermercado
2034,8,7,1,Supermercados Cordiez,Cyre S.A.,Ar-X,Cordoba,Av. Fuerza Aerea 1902,-31.430344,-64.21490899999999,Cordiez 8,Supermercado
2035,801,7,2,Abastecimiento Mercamax,Cyre S.A.,Ar-X,Cordoba,Av. Vucetich 6714,-31.465265,-64.093979,Mercamax 801,Supermercado
2036,802,7,2,Abastecimiento Mercamax,Cyre S.A.,Ar-X,Villa Del Rosario,San Juan 760,-31.557592,-63.536742,Mercamax 802,Supermercado
2037,803,7,2,Abastecimiento Mercamax,Cyre S.A.,Ar-X,Cordoba,Agustin Garzon Esq. Centro America None,-31.424414,-64.15938299999999,Mercamax 803,Supermercado
2038,804,7,2,Abastecimiento Mercamax,Cyre S.A.,Ar-X,Cordoba,Av. De Mayo 1225,-31.475606,-64.22125799999999,Mercamax 804,Supermercado
2039,805,7,2,Abastecimiento Mercamax,Cyre S.A.,Ar-X,Jesus Maria,Av. Dr. Miguel Juarez 592,-30.980934,-64.10463399999999,Mercamax 805,Supermercado
2040,806,7,2,Abastecimiento Mercamax,Cyre S.A.,Ar-X,Cordoba,Ruta 9 Km 9 None,-31.312421,-64.17662800000001,Mercamax 806,Supermercado
2041,807,7,2,Abastecimiento Mercamax,Cyre S.A.,Ar-X,Cordoba,Coornelio Saavedra 2990,-31.378481,-64.196087,Mercamax 807,Supermercado
2042,808,7,2,Abastecimiento Mercamax,Cyre S.A.,Ar-X,Cordoba,Aaron Castellanos 1955,-31.432482,-64.23448,Mercamax 808,Supermercado
2043,1,8,1,Mariano Max,Mariano S.A.,Ar-X,Cordoba,Av. 11 De Septiembre 2765,-31.44329500000001,-64.148264,Sucursal 1,Supermercado
2044,2,8,1,Mariano Max,Mariano S.A.,Ar-X,Cordoba,Av. Arturo Capdevila 1831,-31.379569,-64.14765200000001,Sucursal 2,Hipermercado
2045,3,8,1,Mariano Max,Mariano S.A.,Ar-X,Cordoba,Carlos Gimenez 35,-31.365896000000006,-64.16644000000001,Sucursal 3,Supermercado
2046,4,8,1,Mariano Max,Mariano S.A.,Ar-X,Jesus Maria,Italia 363,-30.978745,-64.092456,Sucursal 4,Supermercado
2047,5,8,1,Mariano Max,Mariano S.A.,Ar-X,Cordoba,Av. Santa Ana 3551,-31.412738,-64.23076800000001,Sucursal 5,Hipermercado
2048,6,8,1,Mariano Max,Mariano S.A.,Ar-X,Cruz Del Eje,Av. Mitre  Esquina Jose Hernandez 0,-30.724778000000004,-64.80168,Sucursal 6,Hipermercado
2049,7,8,1,Mariano Max,Mariano S.A.,Ar-X,Cordoba,Av. Velez Sarsfield 4051,-31.457372,-64.200399,Sucursal 7,Hipermercado
2050,8,8,1,Mariano Max,Mariano S.A.,Ar-X,Valle Hermoso,Ruta Nac Nº 38 Esquina Calle Las Sierras 0,-31.108277,-64.484196,Sucursal 8,Hipermercado
